Timestamp,Microseconds,Report_1_IA,Report_1_IB,Report_1_IC,Report_1_VA_kV,Report_1_VB_kV,Report_1_VC_kV
2019/07/12 13:20:45.717730,124088.428,-2.810042,3982.425,-25.27058,-5.429166,6.901362,-3.204608
2019/07/12 13:20:45.717860,124218.897,-2.996718,4156.374,-26.88703,-5.867572,6.905604,-2.77893
2019/07/12 13:20:45.717991,124349.366,-3.552505,4320.422,-28.24043,-6.395073,6.997529,-2.279712
2019/07/12 13:20:45.718121,124479.836,-3.68544,4475.986,-28.53176,-6.963587,7.092281,-1.73524
2019/07/12 13:20:45.718252,124610.305,-3.18198,4620.236,-27.86849,-7.403408,7.11208,-1.142685
2019/07/12 13:20:45.718382,124740.774,-3.235721,4747.515,-27.09916,-7.754133,7.127636,-0.6010408
2019/07/12 13:20:45.718513,124871.243,-3.500178,4860.652,-26.01304,-8.140213,7.095109,-0.1470782
2019/07/12 13:20:45.718643,125001.756,-3.15511,4966.718,-23.36139,-8.512152,7.013085,0.3747666
2019/07/12 13:20:45.718774,125132.269,-3.129655,5058.642,-20.39154,-8.830349,6.890049,0.9659079
2019/07/12 13:20:45.718904,125262.782,-3.129655,5133.595,-17.55463,-9.111777,6.78681,1.513209
2019/07/12 13:20:45.719035,125393.295,-3.022174,5195.82,-15.32725,-9.314011,6.726,1.969999
2019/07/12 13:20:45.719165,125523.808,-3.049044,5245.318,-12.91318,-9.486545,6.622762,2.360322
2019/07/12 13:20:45.719296,125654.321,-3.420982,5277.845,-10.23466,-9.694434,6.486997,2.777515
2019/07/12 13:20:45.719426,125784.833,-3.394113,5299.058,-7.530687,-9.886767,6.385174,3.210265
2019/07/12 13:20:45.719557,125915.346,-2.863783,5308.958,-4.799841,-9.99849,6.262137,3.60483
2019/07/12 13:20:45.719687,126045.859,-2.757716,5304.715,-4.030509,-10.04799,6.12213,3.934342
2019/07/12 13:20:45.719818,126176.372,-3.075914,5287.745,-4.321836,-10.12294,5.992023,4.273754
2019/07/12 13:20:45.719948,126306.885,-3.261176,5256.632,-4.003639,-10.24456,5.837873,4.683875
2019/07/12 13:20:45.720079,126437.398,-3.15511,5208.548,-3.924443,-10.35629,5.658268,5.12511
2019/07/12 13:20:45.720209,126567.911,-2.969848,5147.737,-4.508512,-10.42558,5.461693,5.509776
2019/07/12 13:20:45.720340,126698.424,-2.969848,5079.855,-4.560839,-10.45669,5.280674,5.822317
2019/07/12 13:20:45.720470,126828.936,-2.890652,4999.245,-4.533969,-10.48357,5.099654,6.134858
2019/07/12 13:20:45.720601,126959.449,-3.129655,4905.907,-4.587708,-10.50761,4.89035,6.467198
2019/07/12 13:20:45.720731,127089.962,-2.996718,4801.255,-4.375577,-10.48074,4.655591,6.820752
2019/07/12 13:20:45.720862,127220.475,-2.757716,4683.875,-4.693775,-10.40296,4.422246,7.131879
2019/07/12 13:20:45.720992,127350.988,-2.67852,4556.596,-4.826711,-10.328,4.186072,7.368052
2019/07/12 13:20:45.721123,127481.501,-2.59791,4419.417,-4.7461,-10.23891,3.918786,7.609883
2019/07/12 13:20:45.721254,127612.014,-2.281126,4268.097,-4.481643,-10.06213,3.596345,7.906868
2019/07/12 13:20:45.721384,127742.526,-2.09445,4104.048,-4.826711,-9.824541,3.280975,8.179811
2019/07/12 13:20:45.721515,127873.039,-2.12132,3928.685,-5.011972,-9.603924,2.961363,8.384871
2019/07/12 13:20:45.721645,128003.552,-2.306582,3742.009,-4.985103,-9.424319,2.633265,8.588519
2019/07/12 13:20:45.721776,128134.065,-2.387192,3548.262,-5.091168,-9.274412,2.371636,8.770952
2019/07/12 13:20:45.721906,128264.578,-2.412648,3350.272,-5.355627,-9.10895,2.126977,8.875605
2019/07/12 13:20:45.722037,128395.091,-2.14819,3149.454,-5.224105,-8.862877,1.827164,8.9746
2019/07/12 13:20:45.722167,128525.604,-2.200516,2938.736,-4.932777,-8.570134,1.491995,9.135819
2019/07/12 13:20:45.722298,128656.116,-2.09445,2718.118,-4.799841,-8.304262,1.172383,9.315424
2019/07/12 13:20:45.722428,128786.629,-2.06758,2493.259,-4.879037,-8.066674,0.8669128,9.449775
2019/07/12 13:20:45.722559,128917.142,-2.06758,2259.913,-5.170364,-7.789488,0.5303301,9.517657
2019/07/12 13:20:45.722689,129047.655,-1.723926,2020.911,-5.197235,-7.441592,0.1965757,9.558669
2019/07/12 13:20:45.722820,129178.168,-1.697056,1776.252,-5.355627,-7.065411,-0.1187939,9.606753
2019/07/12 13:20:45.722950,129308.681,-1.59099,1528.765,-5.170364,-6.680745,-0.4808326,9.646351
2019/07/12 13:20:45.723081,129439.194,-1.53725,1271.944,-5.197235,-6.314464,-0.8160012,9.646351
2019/07/12 13:20:45.723211,129569.706,-1.961514,1017.385,-5.224105,-6.008994,-1.111572,9.608167
2019/07/12 13:20:45.723342,129700.219,-1.61786,763.6753,-5.224105,-5.675239,-1.428356,9.582711
2019/07/12 13:20:45.723472,129830.732,-1.299662,508.2683,-5.118039,-5.235418,-1.787566,9.551599
2019/07/12 13:20:45.723603,129961.245,-1.06066,250.3158,-5.224105,-4.733373,-2.183546,9.465331
2019/07/12 13:20:45.723733,130091.758,-0.7962022,41.57788,-5.488563,-4.221427,-3.139554,9.380478
2019/07/12 13:20:45.723864,130222.271,-0.9814642,-39.0323,-5.250975,-3.58786,-5.580487,9.444118
2019/07/12 13:20:45.723994,130352.784,1.351988,-33.94112,-3.633115,-2.575283,-8.239208,9.817471
2019/07/12 13:20:45.724125,130483.297,1.936058,-26.30437,-3.818377,-1.428356,-8.912374,10.15971
2019/07/12 13:20:45.724255,130613.809,-1.272792,-25.45584,-6.655289,-0.7368053,-8.435784,9.835855
2019/07/12 13:20:45.724386,130744.322,-1.59099,-27.1529,-6.363961,-0.4228498,-8.399014,9.181074
2019/07/12 13:20:45.724516,130874.835,-2.12132,-28.00143,-6.390831,-0.1145513,-8.947729,8.681857
2019/07/12 13:20:45.724647,131005.348,-0.4511341,-27.1529,-5.779891,0.47659,-9.314011,8.363659
2019/07/12 13:20:45.724777,131135.861,0.8753982,-27.1529,-4.720645,1.394415,-9.318254,8.278806
2019/07/12 13:20:45.724908,131266.374,0.185262,-28.00143,-5.197235,2.167989,-9.808985,8.195368
2019/07/12 13:20:45.725038,131396.887,-1.008334,-27.1529,-5.779891,2.592253,-10.7254,7.879998
2019/07/12 13:20:45.725169,131527.399,-1.299662,-23.75879,-6.416287,2.965606,-10.74802,7.399165
2019/07/12 13:20:45.725299,131657.912,-1.431184,-23.75879,-6.840551,3.364414,-9.919293,6.772669
2019/07/12 13:20:45.725430,131788.425,-1.351988,-26.30437,-6.549223,3.750494,-9.569983,6.10516
2019/07/12 13:20:45.725560,131918.938,-0.4511341,-28.00143,-5.463107,4.297795,-10.10314,5.720494
2019/07/12 13:20:45.725691,132049.451,-0.02687006,-26.30437,-5.303301,4.969546,-10.65893,5.477249
2019/07/12 13:20:45.725821,132179.964,-1.431184,-23.75879,-6.204155,5.497048,-10.54579,5.074198
2019/07/12 13:20:45.725952,132310.477,-1.909188,-23.75879,-5.992023,5.747364,-10.08334,4.597608
2019/07/12 13:20:45.726082,132440.989,-1.909188,-26.30437,-6.018893,5.902927,-10.05364,4.184658
2019/07/12 13:20:45.726213,132571.502,-0.5303301,-26.30437,-5.779891,6.28335,-10.38457,3.850904
2019/07/12 13:20:45.726344,132702.015,0.106066,-23.75879,-5.700695,6.939546,-10.46518,3.495936
2019/07/12 13:20:45.726474,132832.528,-0.715592,-23.75879,-6.655289,7.542001,-10.28275,2.965606
2019/07/12 13:20:45.726605,132963.041,-1.03379,-25.45584,-6.628418,7.94788,-10.21204,2.317896
2019/07/12 13:20:45.726735,133093.554,-1.166726,-24.60732,-6.045763,8.254765,-10.18799,1.784737
2019/07/12 13:20:45.726866,133224.067,-1.484924,-23.75879,-5.966567,8.540436,-9.933436,1.315219
2019/07/12 13:20:45.726996,133354.579,-1.511794,-22.91026,-6.682159,8.860047,-9.448361,0.6858936
2019/07/12 13:20:45.727127,133485.092,-1.351988,-23.75879,-7.027227,9.231986,-9.059452,-0.08061017
2019/07/12 13:20:45.727257,133615.605,-1.351988,-24.60732,-6.363961,9.557255,-8.909546,-0.7339768
2019/07/12 13:20:45.727388,133746.118,-1.829992,-22.91026,-5.648369,9.743931,-8.718626,-1.125714
2019/07/12 13:20:45.727518,133876.631,-2.333452,-22.91026,-5.569173,9.783529,-8.267492,-1.448155
2019/07/12 13:20:45.727649,134007.144,-2.387192,-24.60732,-6.363961,9.767973,-7.773932,-1.921916
2019/07/12 13:20:45.727779,134137.657,-2.200516,-24.60732,-6.522353,9.859897,-7.441592,-2.494673
2019/07/12 13:20:45.727910,134268.17,-1.405728,-24.60732,-6.363961,10.09607,-7.146021,-3.041973
2019/07/12 13:20:45.728040,134398.682,-1.776252,-23.75879,-6.443157,10.34214,-6.737313,-3.596345
2019/07/12 13:20:45.728171,134529.195,-2.09445,-23.75879,-6.178699,10.48781,-6.314464,-4.128089
2019/07/12 13:20:45.728301,134659.708,-2.09445,-23.75879,-6.018893,10.55286,-6.031621,-4.546696
2019/07/12 13:20:45.728432,134790.221,-2.06758,-23.75879,-5.569173,10.5868,-5.809589,-4.843681
2019/07/12 13:20:45.728562,134920.734,-2.200516,-23.75879,-5.569173,10.60236,-5.487149,-5.119453
2019/07/12 13:20:45.728693,135051.247,-2.281126,-22.91026,-5.966567,10.59812,-5.057228,-5.475835
2019/07/12 13:20:45.728823,135181.76,-2.439518,-22.91026,-6.045763,10.59812,-4.668319,-5.918484
2019/07/12 13:20:45.728954,135312.272,-2.491844,-22.91026,-6.231025,10.61509,-4.302038,-6.361133
2019/07/12 13:20:45.729084,135442.785,-2.518714,-22.91026,-5.860501,10.57549,-3.81272,-6.768425
2019/07/12 13:20:45.729215,135573.298,-3.022174,-23.75879,-6.072633,10.4171,-3.174909,-7.19269
2019/07/12 13:20:45.729345,135703.811,-3.102784,-22.91026,-6.098088,10.19365,-2.49043,-7.679179
2019/07/12 13:20:45.729476,135834.324,-2.863783,-22.91026,-5.939697,9.987176,-1.907774,-8.113343
2019/07/12 13:20:45.729606,135964.837,-2.863783,-22.91026,-5.382497,9.811813,-1.467954,-8.37073
2019/07/12 13:20:45.729737,136095.35,-2.996718,-23.75879,-5.330171,9.605338,-1.042275,-8.533364
2019/07/12 13:20:45.729867,136225.862,-3.18198,-23.75879,-5.673825,9.328153,-0.5119453,-8.789337
2019/07/12 13:20:45.729998,136356.375,-3.288047,-22.91026,-5.966567,9.021269,0.09192388,-9.137234
2019/07/12 13:20:45.730128,136486.888,-2.996718,-22.91026,-5.621499,8.745497,0.649124,-9.427147
2019/07/12 13:20:45.730259,136617.401,-3.102784,-23.75879,-5.118039,8.533364,1.039447,-9.569983
2019/07/12 13:20:45.730389,136747.914,-2.890652,-24.60732,-5.038843,8.339617,1.337846,-9.663321
2019/07/12 13:20:45.730520,136878.427,-2.917522,-23.75879,-5.276431,8.090716,1.694228,-9.796257
2019/07/12 13:20:45.730650,137008.94,-3.235721,-22.91026,-4.985103,7.769689,2.145362,-9.939093
2019/07/12 13:20:45.730781,137139.452,-3.102784,-22.91026,-4.985103,7.416136,2.626194,-10.04657
2019/07/12 13:20:45.730911,137269.965,-3.712311,-22.06173,-5.118039,7.047026,3.136725,-10.17527
2019/07/12 13:20:45.731042,137400.478,-3.818377,-23.75879,-5.436237,6.627005,3.729281,-10.36619
2019/07/12 13:20:45.731172,137530.991,-3.633115,-23.75879,-5.303301,6.170214,4.347292,-10.53306
2019/07/12 13:20:45.731303,137661.504,-3.579374,-22.91026,-5.064299,5.71908,4.862066,-10.58397
2019/07/12 13:20:45.731434,137792.017,-3.606245,-22.91026,-4.772971,5.300472,5.256632,-10.5571
2019/07/12 13:20:45.731564,137922.53,-3.420982,-22.06173,-4.852167,4.934191,5.596043,-10.54155
2019/07/12 13:20:45.731695,138053.043,-3.367243,-22.06173,-5.118039,4.577809,5.955253,-10.54862
2019/07/12 13:20:45.731825,138183.555,-3.606245,-22.91026,-4.932777,4.152131,6.35689,-10.50761
2019/07/12 13:20:45.731956,138314.068,-4.321836,-22.06173,-4.401032,3.603416,6.788225,-10.38598
2019/07/12 13:20:45.732086,138444.581,-3.951313,-22.91026,-4.640035,3.002375,7.216732,-10.22759
2019/07/12 13:20:45.732217,138575.094,-4.21577,-22.06173,-4.427903,2.406991,7.652309,-10.0791
2019/07/12 13:20:45.732347,138705.607,-3.872117,-22.91026,-4.481643,1.858277,8.041218,-9.903737
2019/07/12 13:20:45.732478,138836.12,-3.394113,-24.60732,-4.163445,1.401486,8.277392,-9.674635
2019/07/12 13:20:45.732608,138966.633,-3.739181,-22.91026,-4.401032,0.9461089,8.476796,-9.425734
2019/07/12 13:20:45.732739,139097.145,-3.951313,-22.91026,-4.427903,0.3917372,8.799237,-9.200873
2019/07/12 13:20:45.732869,139227.658,-4.401032,-22.91026,-4.296381,-0.2559727,9.210773,-8.966114
2019/07/12 13:20:45.733000,139358.171,-4.190315,-22.91026,-4.109704,-0.8669128,9.545941,-8.691756
2019/07/12 13:20:45.733130,139488.684,-3.579374,-23.75879,-4.190315,-1.340674,9.731203,-8.417399
2019/07/12 13:20:45.733261,139619.197,-3.341786,-23.75879,-4.109704,-1.756453,9.882524,-8.152941
2019/07/12 13:20:45.733391,139749.71,-3.659985,-22.91026,-4.109704,-2.245771,10.09041,-7.858785
2019/07/12 13:20:45.733522,139880.223,-3.766051,-22.91026,-4.030509,-2.8058,10.27992,-7.485433
2019/07/12 13:20:45.733652,140010.735,-3.897573,-22.91026,-3.739181,-3.379971,10.41285,-7.065411
2019/07/12 13:20:45.733783,140141.248,-4.348707,-22.91026,-3.447853,-3.993739,10.55003,-6.593064
2019/07/12 13:20:45.733913,140271.761,-4.030509,-23.75879,-3.606245,-4.618822,10.70135,-6.100917
2019/07/12 13:20:45.734044,140402.274,-3.818377,-24.60732,-3.447853,-5.173193,10.77065,-5.613014
2019/07/12 13:20:45.734174,140532.787,-3.341786,-24.60732,-3.579374,-5.5918,10.71408,-5.150566
2019/07/12 13:20:45.734305,140663.3,-2.863783,-24.60732,-4.003639,-5.846358,10.60094,-4.778627
2019/07/12 13:20:45.734435,140793.813,-2.969848,-24.60732,-4.163445,-6.058491,10.52882,-4.4774
2019/07/12 13:20:45.734566,140924.325,-3.341786,-23.75879,-3.978183,-6.403559,10.52033,-4.119604
2019/07/12 13:20:45.734696,141054.838,-3.712311,-23.75879,-3.367243,-6.891463,10.47932,-3.596345
2019/07/12 13:20:45.734827,141185.351,-3.712311,-23.75879,-3.367243,-7.387852,10.35204,-2.986819
2019/07/12 13:20:45.734957,141315.864,-3.791507,-23.75879,-3.235721,-7.857371,10.18658,-2.349009
2019/07/12 13:20:45.735088,141446.377,-3.473309,-23.75879,-3.447853,-8.273149,10.03667,-1.757867
2019/07/12 13:20:45.735218,141576.89,-3.022174,-23.75879,-3.659985,-8.588519,9.874039,-1.281278
2019/07/12 13:20:45.735349,141707.403,-2.730846,-24.60732,-3.579374,-8.844492,9.632208,-0.8032733
2019/07/12 13:20:45.735479,141837.916,-3.261176,-23.75879,-3.129655,-9.131577,9.329567,-0.2078894
2019/07/12 13:20:45.735610,141968.428,-3.261176,-24.60732,-3.288047,-9.458261,9.031168,0.4426488
2019/07/12 13:20:45.735740,142098.941,-3.075914,-25.45584,-3.766051,-9.71989,8.786509,0.9347951
2019/07/12 13:20:45.735871,142229.454,-2.703976,-25.45584,-3.978183,-9.866968,8.555992,1.299662
2019/07/12 13:20:45.736001,142359.967,-2.545584,-24.60732,-3.872117,-9.97162,8.278806,1.688571
2019/07/12 13:20:45.736132,142490.48,-2.545584,-23.75879,-3.367243,-10.13708,7.928081,2.227386
2019/07/12 13:20:45.736262,142620.993,-2.836912,-24.60732,-3.288047,-10.33507,7.489675,2.860954
2019/07/12 13:20:45.736393,142751.506,-2.62478,-24.60732,-3.18198,-10.49771,6.997529,3.49735
2019/07/12 13:20:45.736524,142882.018,-2.466388,-24.60732,-3.420982,-10.59529,6.52801,4.060207
2019/07/12 13:20:45.736654,143012.531,-2.439518,-24.60732,-3.739181,-10.65469,6.137687,4.516998
2019/07/12 13:20:45.736785,143143.044,-2.360322,-23.75879,-4.109704,-10.69428,5.805346,4.881865
2019/07/12 13:20:45.736915,143273.557,-2.06758,-24.60732,-4.003639,-10.69428,5.475835,5.194407
2019/07/12 13:20:45.737046,143404.07,-2.12132,-24.60732,-4.163445,-10.66741,5.139252,5.497048
2019/07/12 13:20:45.737176,143534.583,-2.281126,-24.60732,-4.082835,-10.66741,4.806912,5.842116
2019/07/12 13:20:45.737307,143665.096,-2.281126,-25.45584,-3.766051,-10.69287,4.403861,6.277694
2019/07/12 13:20:45.737437,143795.608,-2.306582,-24.60732,-3.579374,-10.67166,3.89333,6.759941
2019/07/12 13:20:45.737568,143926.121,-1.803122,-24.60732,-3.818377,-10.56135,3.340372,7.19269
2019/07/12 13:20:45.737698,144056.634,-1.53725,-25.45584,-3.579374,-10.38881,2.763373,7.601398
2019/07/12 13:20:45.737829,144187.147,-1.61786,-24.60732,-3.579374,-10.21204,2.197688,8.011519
2019/07/12 13:20:45.737959,144317.66,-2.14819,-24.60732,-4.003639,-10.05223,1.732412,8.315576
2019/07/12 13:20:45.738090,144448.173,-1.829992,-24.60732,-4.454773,-9.847169,1.292591,8.527708
2019/07/12 13:20:45.738220,144578.686,-0.8753982,-26.30437,-3.951313,-9.550183,0.735391,8.794993
2019/07/12 13:20:45.738351,144709.198,-1.08753,-26.30437,-3.791507,-9.21643,0.04101219,9.178246
2019/07/12 13:20:45.738481,144839.711,-1.378858,-24.60732,-4.082835,-8.919445,-0.6066976,9.527556
2019/07/12 13:20:45.738612,144970.224,-1.53725,-24.60732,-4.693775,-8.683271,-1.056417,9.72979
2019/07/12 13:20:45.738742,145100.737,-1.351988,-24.60732,-4.613165,-8.454168,-1.404314,9.848583
2019/07/12 13:20:45.738873,145231.25,-1.112986,-24.60732,-4.401032,-8.157184,-1.844134,9.997075
2019/07/12 13:20:45.739003,145361.763,-0.821658,-25.45584,-4.375577,-7.765447,-2.405577,10.17244
2019/07/12 13:20:45.739134,145492.276,-0.7424621,-25.45584,-4.693775,-7.332697,-2.981162,10.3082
2019/07/12 13:20:45.739264,145622.789,-0.9814642,-25.45584,-4.508512,-6.911262,-3.521392,10.42558
2019/07/12 13:20:45.739395,145753.301,-1.008334,-24.60732,-4.533969,-6.509625,-4.051722,10.56417
2019/07/12 13:20:45.739525,145883.814,-1.166726,-23.75879,-4.560839,-6.130616,-4.548111,10.68438
2019/07/12 13:20:45.739656,146014.327,-1.139856,-25.45584,-4.985103,-5.744535,-4.970961,10.71408
2019/07/12 13:20:45.739786,146144.84,-1.08753,-24.60732,-5.382497,-5.361283,-5.299058,10.66176
2019/07/12 13:20:45.739917,146275.353,-1.193596,-23.75879,-5.197235,-4.987931,-5.625741,10.62499
2019/07/12 13:20:45.740047,146405.866,-1.06066,-24.60732,-4.826711,-4.560839,-6.07829,10.64903
2019/07/12 13:20:45.740178,146536.379,-0.6901362,-24.60732,-4.772971,-4.02768,-6.63549,10.65893
2019/07/12 13:20:45.740308,146666.891,-0.4511341,-24.60732,-5.250975,-3.439367,-7.12905,10.56842
2019/07/12 13:20:45.740439,146797.404,-0.212132,-25.45584,-5.542303,-2.819942,-7.560386,10.39305
2019/07/12 13:20:45.740569,146927.917,-0.291328,-24.60732,-5.330171,-2.216073,-7.993135,10.22335
2019/07/12 13:20:45.740700,147058.43,-0.715592,-24.60732,-5.355627,-1.711198,-8.350931,10.0692
2019/07/12 13:20:45.740830,147188.943,-0.715592,-24.60732,-5.542303,-1.260064,-8.619631,9.879696
2019/07/12 13:20:45.740961,147319.456,-0.397394,-24.60732,-5.779891,-0.7141778,-8.899646,9.620894
2019/07/12 13:20:45.741091,147449.969,0.05374011,-23.75879,-5.700695,-0.02545584,-9.267342,9.308353
2019/07/12 13:20:45.741222,147580.481,-0.07919596,-23.75879,-5.673825,0.6477098,-9.627966,8.998641
2019/07/12 13:20:45.741352,147710.994,-0.8753982,-24.60732,-5.673825,1.132785,-9.833027,8.72287
2019/07/12 13:20:45.741483,147841.507,-1.326532,-23.75879,-5.515433,1.469368,-9.909394,8.458411
2019/07/12 13:20:45.741614,147972.02,-1.112986,-23.75879,-5.754435,1.841306,-10.01546,8.176983
2019/07/12 13:20:45.741744,148102.533,-0.291328,-23.75879,-6.098088,2.377293,-10.20214,7.829086
2019/07/12 13:20:45.741875,148233.046,-0.05374011,-22.91026,-6.522353,3.054701,-10.41144,7.375124
2019/07/12 13:20:45.742005,148363.559,-0.3450681,-24.60732,-6.337091,3.725039,-10.56842,6.866007
2019/07/12 13:20:45.742136,148494.071,-0.821658,-23.75879,-6.018893,4.253954,-10.67873,6.445985
2019/07/12 13:20:45.742266,148624.584,-1.166726,-22.91026,-5.673825,4.665491,-10.76782,6.112231
2019/07/12 13:20:45.742397,148755.097,-0.8753982,-23.75879,-5.779891,5.067127,-10.82439,5.764335
2019/07/12 13:20:45.742527,148885.61,-1.139856,-22.91026,-6.018893,5.477249,-10.82439,5.354212
2019/07/12 13:20:45.742658,149016.123,-1.245922,-22.91026,-5.912827,5.860501,-10.79611,4.951161
2019/07/12 13:20:45.742788,149146.636,-0.8485281,-22.91026,-5.912827,6.27628,-10.79045,4.522655
2019/07/12 13:20:45.742919,149277.149,-0.821658,-22.91026,-6.204155,6.737313,-10.77065,4.029094
2019/07/12 13:20:45.743049,149407.662,-0.9277241,-23.75879,-6.310221,7.162992,-10.66741,3.500178
2019/07/12 13:20:45.743180,149538.174,-1.166726,-22.91026,-6.390831,7.5519,-10.47508,2.933079
2019/07/12 13:20:45.743310,149668.687,-1.166726,-22.91026,-6.363961,7.926667,-10.27992,2.350423
2019/07/12 13:20:45.743441,149799.2,-1.219052,-22.91026,-6.151829,8.266078,-10.10738,1.824335
2019/07/12 13:20:45.743571,149929.713,-0.9814642,-22.91026,-6.257895,8.578619,-9.910809,1.327947
2019/07/12 13:20:45.743702,150060.226,-1.03379,-22.91026,-6.709029,8.906716,-9.637865,0.7283199
2019/07/12 13:20:45.743832,150190.739,-1.299662,-22.06173,-6.867421,9.254614,-9.319668,0.05091168
2019/07/12 13:20:45.743963,150321.252,-1.61786,-22.06173,-6.124959,9.550183,-9.052381,-0.5105311
2019/07/12 13:20:45.744093,150451.764,-1.988384,-22.91026,-5.727565,9.725546,-8.869947,-0.8654987
2019/07/12 13:20:45.744224,150582.277,-1.882318,-22.06173,-5.515433,9.831613,-8.680443,-1.161069
2019/07/12 13:20:45.744354,150712.79,-1.750796,-22.06173,-5.966567,9.980105,-8.418814,-1.581091
2019/07/12 13:20:45.744485,150843.303,-1.378858,-21.2132,-6.522353,10.20921,-8.063846,-2.169404
2019/07/12 13:20:45.744615,150973.816,-1.59099,-21.2132,-6.840551,10.44255,-7.61554,-2.841155
2019/07/12 13:20:45.744746,151104.329,-2.015254,-22.91026,-6.655289,10.59812,-7.143193,-3.47048
2019/07/12 13:20:45.744876,151234.842,-2.200516,-22.06173,-6.257895,10.68438,-6.726,-3.981011
2019/07/12 13:20:45.745007,151365.354,-1.909188,-22.06173,-6.018893,10.74802,-6.369618,-4.392547
2019/07/12 13:20:45.745137,151495.867,-2.015254,-22.06173,-5.860501,10.80035,-6.023135,-4.777214
2019/07/12 13:20:45.745268,151626.38,-2.09445,-22.06173,-6.151829,10.82015,-5.637055,-5.176022
2019/07/12 13:20:45.745398,151756.893,-2.466388,-22.06173,-6.151829,10.80742,-5.226933,-5.573416
2019/07/12 13:20:45.745529,151887.406,-2.173646,-22.06173,-5.912827,10.77914,-4.815397,-5.962325
2019/07/12 13:20:45.745659,152017.919,-2.09445,-21.2132,-6.204155,10.74802,-4.341636,-6.399316
2019/07/12 13:20:45.745790,152148.432,-2.545584,-21.2132,-6.018893,10.6858,-3.81272,-6.86035
2019/07/12 13:20:45.745920,152278.944,-2.59791,-22.06173,-6.072633,10.57125,-3.275319,-7.2832
2019/07/12 13:20:45.746051,152409.457,-2.65165,-22.06173,-5.939697,10.41851,-2.698319,-7.710292
2019/07/12 13:20:45.746181,152539.97,-2.65165,-22.06173,-6.018893,10.26295,-2.169404,-8.09213
2019/07/12 13:20:45.746312,152670.483,-2.65165,-22.91026,-5.569173,10.10031,-1.723926,-8.37073
2019/07/12 13:20:45.746442,152800.996,-3.261176,-21.2132,-5.569173,9.858483,-1.211981,-8.626702
2019/07/12 13:20:45.746573,152931.509,-3.367243,-20.36467,-6.098088,9.520485,-0.5388154,-8.98167
2019/07/12 13:20:45.746704,153062.022,-3.235721,-21.2132,-6.072633,9.198045,0.145664,-9.357851
2019/07/12 13:20:45.746834,153192.534,-2.890652,-22.06173,-5.779891,8.9647,0.6378103,-9.61948
2019/07/12 13:20:45.746965,153323.047,-2.757716,-22.06173,-5.170364,8.778023,0.9701505,-9.766559
2019/07/12 13:20:45.747095,153453.56,-3.022174,-22.06173,-5.224105,8.539021,1.357645,-9.903737
2019/07/12 13:20:45.747226,153584.073,-3.420982,-22.06173,-5.648369,8.191125,1.930401,-10.13001
2019/07/12 13:20:45.747356,153714.586,-3.68544,-22.06173,-5.488563,7.735748,2.627609,-10.38598
2019/07/12 13:20:45.747487,153845.099,-3.924443,-21.2132,-5.382497,7.232288,3.331887,-10.58256
2019/07/12 13:20:45.747617,153975.612,-3.527049,-21.2132,-5.170364,6.77974,3.908886,-10.6957
2019/07/12 13:20:45.747748,154106.125,-3.129655,-21.2132,-5.303301,6.402144,4.36002,-10.77206
2019/07/12 13:20:45.747878,154236.637,-3.15511,-21.2132,-4.905907,6.04152,4.772971,-10.8258
2019/07/12 13:20:45.748009,154367.15,-3.420982,-21.2132,-4.799841,5.645541,5.184507,-10.83712
2019/07/12 13:20:45.748139,154497.663,-3.606245,-21.2132,-4.932777,5.23259,5.603114,-10.83995
2019/07/12 13:20:45.748270,154628.176,-3.367243,-21.2132,-5.064299,4.802669,6.045763,-10.85975
2019/07/12 13:20:45.748400,154758.689,-3.659985,-21.2132,-4.985103,4.338807,6.505382,-10.85409
2019/07/12 13:20:45.748531,154889.202,-3.447853,-22.06173,-4.799841,3.83959,6.926817,-10.76782
2019/07/12 13:20:45.748661,155019.715,-3.872117,-22.06173,-4.508512,3.293703,7.308656,-10.60519
2019/07/12 13:20:45.748792,155150.227,-4.109704,-21.2132,-4.640035,2.702562,7.711707,-10.42134
2019/07/12 13:20:45.748922,155280.74,-3.606245,-22.06173,-4.533969,2.165161,8.09213,-10.26578
2019/07/12 13:20:45.749053,155411.253,-3.288047,-22.06173,-4.533969,1.714027,8.404671,-10.12011
2019/07/12 13:20:45.749183,155541.766,-3.739181,-22.06173,-4.269511,1.186525,8.735597,-9.917879
2019/07/12 13:20:45.749314,155672.279,-4.163445,-22.06173,-4.190315,0.4864895,9.148547,-9.637865
2019/07/12 13:20:45.749444,155802.792,-4.269511,-22.06173,-4.190315,-0.2347594,9.560083,-9.338052
2019/07/12 13:20:45.749575,155933.305,-3.473309,-21.2132,-4.321836,-0.7665038,9.823128,-9.084908
2019/07/12 13:20:45.749705,156063.817,-2.917522,-22.06173,-4.481643,-1.098844,9.936264,-8.855805
2019/07/12 13:20:45.749836,156194.33,-3.022174,-22.91026,-4.375577,-1.414214,10.0296,-8.616803
2019/07/12 13:20:45.749966,156324.843,-3.766051,-23.75879,-3.818377,-1.887975,10.20355,-8.315576
2019/07/12 13:20:45.750097,156455.356,-4.375577,-22.06173,-3.791507,-2.555484,10.43265,-7.901211
2019/07/12 13:20:45.750227,156585.869,-4.587708,-21.2132,-3.367243,-3.288047,10.6363,-7.382195
2019/07/12 13:20:45.750358,156716.382,-3.951313,-22.06173,-3.739181,-3.877774,10.76217,-6.912676
